#time,accel_x,accel_y,accel_z
185.185817,-22354.219448,7550.100608,-75690.235202
185.188383,-29756.278868,7254.018232,-77988.521696
185.190949,-8586.388927,11399.171507,-73085.510509
185.193515,37602.461854,7402.059420,-76762.768900
185.196081,36862.255912,5033.400406,-79061.055394
185.198647,30348.443622,11251.130318,-72625.853210
185.201212,7105.977043,10510.924376,-71093.662214
185.203778,42043.697506,3256.906145,-79520.712692
185.206344,-30348.443622,12879.583391,-76149.892501
185.208910,-32421.020260,8290.306550,-74924.139704
185.211476,-3552.988522,-2072.576638,-76762.768900
185.214042,-49889.880491,13619.789333,-73085.510509
185.216608,-34197.514520,5477.523971,-73698.386908
185.219174,-3701.029710,8290.306550,-73545.167808
185.221739,34641.638086,10510.924376,-79520.712692
185.224305,23982.672521,10362.883188,-75690.235202
185.226871,16284.530724,3701.029710,-75996.673402
185.229437,40859.367998,6957.935855,-76609.549800
185.232003,27239.578666,8142.265362,-77528.864398
185.234569,-23686.590144,10066.800811,-75077.358804
185.237135,-15544.324782,6365.771101,-77682.083497
185.239703,-8734.430116,6365.771101,-77682.083497
185.242273,-57291.939911,14359.995275,-73391.948708
185.244842,-33753.390955,5773.606348,-74464.482406
185.247411,9326.594869,8142.265362,-79827.150892
185.249981,2072.576638,13323.706956,-74464.482406
185.252550,29904.320057,11103.089130,-79520.712692
185.255120,19541.436869,-1776.494261,-78294.959896
185.257689,50630.086433,10066.800811,-75077.358804
185.260258,14359.995275,9474.636058,-74770.920605
185.262828,7254.018232,5773.606348,-79061.055394
185.265397,-23390.507767,9770.718434,-78448.178995
185.267967,-15396.283594,7994.224174,-76456.330700
185.270536,-47965.345042,9474.636058,-71246.881314
185.273105,-27387.619854,6365.771101,-76915.987999
185.275675,-6809.894666,8882.471304,-75077.358804
185.278244,-15248.242405,12583.501014,-75230.577904
185.280814,45596.686027,6217.729913,-75996.673402
185.283383,32569.061448,6365.771101,-78907.836294
185.285953,34049.473332,10955.047942,-71859.757712
185.288522,19245.354492,10362.883188,-72319.415011
185.291091,26647.413912,5477.523971,-77222.426198
185.293661,-33013.185013,10955.047942,-76609.549800
185.296230,-29312.155303,9178.553681,-76915.987999
185.298800,-38490.708984,3256.906145,-77222.426198
185.301369,-10510.924376,9178.553681,-76149.892501
185.303938,-26647.413912,7846.182985,-77222.426198
185.306508,-25018.960840,10807.006753,-72166.195912
185.309077,55071.322085,6661.853478,-81972.218286
185.311647,12139.377449,9622.677246,-73085.510509
185.314216,23538.548956,8882.471304,-74770.920605
185.316786,43079.985824,6069.688724,-76609.549800
185.319355,31236.690752,3108.864956,-79520.712692
185.321924,-31236.690752,13767.830521,-76456.330700
185.324494,-28423.908173,6661.853478,-75996.673402
185.327063,-10214.842000,-1036.288319,-78141.740796
185.329633,-37306.379477,11991.336260,-73085.510509
185.332202,-49001.633360,3552.988522,-75077.358804
185.334771,7402.059420,7402.059420,-77069.207099
185.337341,22946.384202,12583.501014,-77528.864398
185.339910,12287.418637,11695.253884,-77222.426198
185.342483,25018.960840,6217.729913,-74924.139704
185.345055,41451.532752,6957.935855,-76762.768900
185.347627,15100.201217,7550.100608,-76456.330700
185.350199,-15248.242405,9474.636058,-76456.330700
185.352772,-23094.425390,6365.771101,-78907.836294
185.355344,-6365.771101,4441.235652,-74770.920605
185.357916,-56403.692780,12731.542202,-72625.853210
185.360488,-37898.544230,5181.441594,-76456.330700
185.363061,9770.718434,8142.265362,-77682.083497
185.365633,19393.395680,12731.542202,-76609.549800
185.368205,14063.912898,11843.295072,-77222.426198
185.370778,25611.125593,5033.400406,-75383.797003
185.373350,44116.274143,5921.647536,-76609.549800
185.375922,13915.871710,8142.265362,-76609.549800
185.378494,-15396.283594,9326.594869,-75843.454302
185.381067,-21169.889941,6217.729913,-78754.617194
185.383639,-10658.965565,6365.771101,-74617.701505
185.386211,-54183.074954,12731.542202,-71706.538613
185.388784,-34049.473332,4145.153275,-76609.549800
185.391356,11399.171507,8734.430116,-77528.864398
185.393928,-18949.272115,13027.624579,-73391.948708
185.396500,18209.066173,13027.624579,-77222.426198
185.399073,22502.260637,296.082377,-77222.426198
185.401645,46781.015534,8142.265362,-75230.577904
185.404217,13027.624579,8882.471304,-75230.577904
185.406789,5921.647536,6513.812290,-78907.836294
185.409362,-28571.949361,7550.100608,-79367.493593
185.411934,-25167.002028,12435.459826,-75996.673402
185.414506,-43376.068201,2960.823768,-75230.577904
185.417079,-22206.178260,7698.141797,-76456.330700
185.419651,-9474.636058,7846.182985,-77375.645298
185.422223,-20873.807564,12287.418637,-73545.167808
185.424795,44116.274143,8882.471304,-77988.521696
185.427368,32124.937883,296.082377,-80746.465489
185.429940,34789.679274,10362.883188,-72166.195912
185.432512,15840.407159,10214.842000,-73238.729609
185.435084,29904.320057,6069.688724,-78294.959896
185.437657,-35233.802839,12583.501014,-77222.426198
185.440229,-32717.102636,8290.306550,-75690.235202
185.442801,-23686.590144,1332.370696,-78907.836294
185.445347,-22650.301825,7254.018232,-76456.330700
185.447892,-9474.636058,10362.883188,-77222.426198
185.450437,-26795.455100,12435.459826,-74158.044206
185.452983,53738.951389,6365.771101,-79673.931792
185.455528,27239.578666,6069.688724,-77222.426198
185.458073,25759.166782,12139.377449,-72319.415011
185.460619,26203.290347,8290.306550,-74158.044206
185.463164,31680.814318,6217.729913,-79827.150892
185.465709,-30052.361245,12731.542202,-75383.797003
185.468255,-25759.166782,6217.729913,-77069.207099
185.470800,-23982.672521,1480.411884,-78448.178995
185.473345,-18949.272115,9918.759623,-75383.797003
185.475891,-37602.461854,7402.059420,-76456.330700
185.478436,-11399.171507,8882.471304,-72472.634111
185.480981,45448.644839,8438.347739,-80440.027290
185.483527,13915.871710,9770.718434,-74311.263306
185.486072,26351.331535,6365.771101,-75230.577904
185.488617,41155.450375,6513.812290,-75996.673402
185.491163,15248.242405,7994.224174,-75843.454302
185.493708,-12435.459826,10955.047942,-76303.111601
185.496253,-28127.825796,6661.853478,-76303.111601
185.498799,-12435.459826,-1480.411884,-78141.740796
185.501344,-39675.038491,12435.459826,-73545.167808
185.503889,-42931.944636,4293.194464,-75690.235202
185.506435,3108.864956,8586.388927,-76762.768900
185.508980,22058.137072,12731.542202,-76456.330700
185.511525,14952.160028,11547.212695,-77375.645298
185.514071,25463.084405,444.123565,-77069.207099
185.516616,50037.921679,8586.388927,-75537.016103
185.519161,10066.800811,9622.677246,-77528.864398
185.521707,-17320.819043,9326.594869,-76149.892501
185.524252,-23686.590144,6957.935855,-78448.178995
185.526797,-7402.059420,7846.182985,-73698.386908
185.529343,-53590.910201,12435.459826,-72319.415011
185.531888,-39082.873738,3404.947333,-75537.016103
185.534433,12731.542202,8734.430116,-78141.740796
185.536979,-9474.636058,14359.995275,-73391.948708
185.539524,34641.638086,9622.677246,-77528.864398
185.542069,27239.578666,-1184.329507,-81972.218286
185.544615,50926.168810,6809.894666,-75537.016103
185.547167,10955.047942,10807.006753,-74311.263306
185.549720,-1924.535449,6513.812290,-77528.864398
185.552272,-23982.672521,7402.059420,-79214.274493
185.554825,-19245.354492,11991.336260,-75537.016103
185.557377,-50630.086433,7402.059420,-72012.976812
185.559930,-29016.072926,6513.812290,-76762.768900
185.562482,0.000000,8290.306550,-76609.549800
185.565035,-25907.207970,11991.336260,-74158.044206
185.567588,53294.827824,10658.965565,-78448.178995
185.570140,25167.002028,-592.164754,-80746.465489
185.572693,42931.944636,9030.512492,-74004.825107
185.575245,14804.118840,9326.594869,-75077.358804
185.577798,17912.983796,4737.318029,-78754.617194
185.580350,-34493.596897,11103.089130,-77988.521696
185.582903,-30200.402434,13027.624579,-77069.207099
185.585456,-35085.761651,2368.659014,-75843.454302
185.588008,-21169.889941,7698.141797,-77222.426198
185.590561,-21614.013506,7402.059420,-77069.207099
185.593113,-21614.013506,13027.624579,-74158.044206
185.595666,49001.633360,7402.059420,-77528.864398
185.598218,32421.020260,3404.947333,-80286.808190
185.600771,31088.649564,11399.171507,-71859.757712
185.603323,17616.901420,9326.594869,-72472.634111
185.605876,32569.061448,5329.482782,-77988.521696
185.608429,-33753.390955,12287.418637,-76762.768900
185.610981,-32124.937883,6809.894666,-75843.454302
185.613534,-19689.478057,888.247130,-79061.055394
185.616086,-25759.166782,11695.253884,-74004.825107
185.618639,-18505.148550,7698.141797,-77069.207099
185.621191,-20133.601622,11399.171507,-74004.825107
185.623744,52554.621882,6809.894666,-79214.274493
185.626296,25463.084405,7105.977043,-77222.426198
185.628849,26647.413912,10362.883188,-74004.825107
185.631402,25759.166782,8438.347739,-74158.044206
185.633954,30200.402434,5773.606348,-79673.931792
185.636507,-28868.031738,11547.212695,-75996.673402
185.639059,-25611.125593,6513.812290,-76303.111601
185.641612,-11991.336260,0.000000,-77375.645298
185.644164,-20281.642811,10955.047942,-74924.139704
185.646717,-34345.555709,5773.606348,-75996.673402
185.649276,-13619.789333,10510.924376,-72166.195912
185.651834,49149.674549,10066.800811,-79367.493593
185.654393,14952.160028,9474.636058,-75230.577904
185.656951,25907.207970,6217.729913,-75690.235202
185.659510,41007.409187,7105.977043,-76609.549800
185.662069,19541.436869,7846.182985,-76149.892501
185.664627,-20429.683999,10066.800811,-75843.454302
185.667186,-22650.301825,5921.647536,-79061.055394
185.669744,-16432.571912,-296.082377,-77682.083497
185.672303,-34641.638086,11843.295072,-72472.634111
185.674861,-40859.367998,4589.276840,-75996.673402
185.677420,-296.082377,9326.594869,-75843.454302
185.679979,29164.114115,11547.212695,-79061.055394
185.682537,15396.283594,10510.924376,-75843.454302
185.685096,22798.343014,2072.576638,-76303.111601
185.687654,49593.798114,7105.977043,-75996.673402
185.690213,13767.830521,8290.306550,-74617.701505
185.692772,-23390.507767,11103.089130,-76303.111601
185.695330,-26351.331535,6513.812290,-77528.864398
185.697889,-7846.182985,3701.029710,-74770.920605
185.700447,-50482.045244,14063.912898,-71859.757712
185.703006,-38934.832549,3997.112087,-75843.454302
185.705565,8142.265362,7698.141797,-78141.740796
185.708123,7550.100608,14063.912898,-74617.701505
185.710682,24426.796086,12287.418637,-77835.302597
185.713240,20281.642811,-148.041188,-79673.931792
185.715799,50185.962868,9030.512492,-75077.358804
185.718357,17616.901420,7846.182985,-74617.701505
185.720916,-13323.706956,8586.388927,-76609.549800
185.723475,-25759.166782,7105.977043,-78448.178995
185.726033,-6365.771101,7105.977043,-74770.920605
185.728592,-54479.157331,12435.459826,-71093.662214
185.731150,-38194.626607,5329.482782,-75077.358804
185.733709,10066.800811,8142.265362,-78448.178995
185.736268,-9770.718434,13027.624579,-74311.263306
185.738826,36862.255912,10658.965565,-78294.959896
185.741385,26203.290347,-2368.659014,-81972.218286
185.743943,53590.910201,7105.977043,-76762.768900
185.746502,11399.171507,10066.800811,-73085.510509
185.749061,-2516.700203,6957.935855,-77069.207099
185.751624,-26499.372724,6809.894666,-79980.369991
185.754188,-13619.789333,6957.935855,-77069.207099
185.756752,-50185.962868,8586.388927,-71706.538613
185.759315,-31976.896694,7402.059420,-75383.797003
185.761879,-2960.823768,8142.265362,-76609.549800
185.764443,-16580.613101,10658.965565,-74924.139704
185.767007,46188.850781,9178.553681,-76915.987999
185.769570,21317.931130,-592.164754,-79980.369991
185.772134,50926.168810,8142.265362,-75077.358804
185.774698,12287.418637,9474.636058,-74770.920605
185.777261,9178.553681,6217.729913,-78141.740796
185.779825,-24870.919651,6809.894666,-78754.617194
185.782389,-10214.842000,6365.771101,-75996.673402
185.784953,-53738.951389,13323.706956,-71093.662214
185.787516,-35974.008781,5033.400406,-75077.358804
185.790080,5921.647536,7402.059420,-78448.178995
185.792644,19689.478057,12435.459826,-76456.330700
185.795207,16284.530724,12583.501014,-76915.987999
185.797771,23982.672521,148.041188,-77682.083497
185.800335,52998.745447,7698.141797,-75996.673402
185.802899,12287.418637,10510.924376,-73545.167808
185.805462,-148.041188,7846.182985,-76915.987999
185.808026,-28719.990550,7994.224174,-79673.931792
185.810590,-12435.459826,8882.471304,-77069.207099
185.813154,-52406.580694,7846.182985,-72166.195912
185.815717,-33457.308578,7402.059420,-75843.454302
185.818281,7254.018232,8734.430116,-78907.836294
185.820845,3108.864956,13471.748144,-74464.482406
185.823408,28127.825796,10658.965565,-77988.521696
185.825972,21762.054695,-888.247130,-79827.150892
185.828536,51814.415940,9474.636058,-74464.482406
185.831100,11251.130318,9918.759623,-74464.482406
185.833667,10510.924376,5033.400406,-77988.521696
185.836235,-31532.773129,7550.100608,-80593.246390
185.838802,-24278.754898,12731.542202,-76915.987999
185.841369,-42635.862259,2516.700203,-75230.577904
185.843937,-33605.349767,4885.359217,-75230.577904
185.846504,4293.194464,9326.594869,-77682.083497
185.849072,-7698.141797,11399.171507,-74464.482406
185.851639,36714.214723,9326.594869,-77988.521696
185.854207,24722.878463,-888.247130,-81512.560987
185.856774,43524.109390,9178.553681,-73545.167808
185.859342,14656.077652,10214.842000,-73698.386908
185.861909,19985.560434,5477.523971,-77835.302597
185.864477,-33161.226202,9918.759623,-78601.398095
185.867044,-30052.361245,13767.830521,-77375.645298
185.869612,-50482.045244,9326.594869,-71246.881314
185.872179,-32865.143825,5921.647536,-76303.111601
185.874747,-2220.617826,7698.141797,-76762.768900
185.877314,-15248.242405,12879.583391,-73545.167808
185.879882,46336.891969,7994.224174,-77222.426198
185.882449,32865.143825,2664.741391,-80286.808190
185.885017,36270.091158,12139.377449,-72166.195912
185.887584,14359.995275,9326.594869,-71553.319513
185.890152,28868.031738,5625.565159,-77682.083497
185.892719,-30940.608376,8586.388927,-80593.246390
185.895287,-22502.260637,12287.418637,-76609.549800
185.897854,-45596.686027,4885.359217,-74770.920605
185.900421,-27535.661042,8586.388927,-76303.111601
185.902989,-11991.336260,6217.729913,-77528.864398
185.905556,-19689.478057,11695.253884,-74924.139704
185.908124,50334.004056,8142.265362,-77835.302597
185.910691,32717.102636,4737.318029,-77222.426198
185.913259,32124.937883,11399.171507,-73851.606007
185.915826,17764.942608,7994.224174,-71859.757712
185.918394,16580.613101,5477.523971,-78601.398095
185.920961,-33605.349767,10658.965565,-79367.493593
185.923529,-26795.455100,14804.118840,-74158.044206
185.926096,-37010.297100,2220.617826,-76915.987999
185.928664,-28571.949361,9474.636058,-75230.577904
185.931231,-18505.148550,5477.523971,-77222.426198
185.933799,-17320.819043,12583.501014,-74158.044206
185.936340,48853.592172,7994.224174,-78448.178995
185.938882,31384.731941,5477.523971,-77682.083497
185.941423,30052.361245,11251.130318,-73698.386908
185.943964,13323.706956,10658.965565,-72012.976812
185.946506,23982.672521,5477.523971,-77988.521696
185.949047,-32865.143825,9474.636058,-78601.398095
185.951589,-32569.061448,13471.748144,-76609.549800
185.954130,-32124.937883,888.247130,-78448.178995
185.956672,-25018.960840,10214.842000,-75077.358804
185.959213,-26055.249158,5921.647536,-77222.426198
185.961755,-14359.995275,9622.677246,-74770.920605
185.964296,47817.303853,8438.347739,-78754.617194
185.966837,27683.702231,8586.388927,-79980.369991
185.969379,37010.297100,11695.253884,-73238.729609
185.971920,12435.459826,8882.471304,-70940.443115
185.974462,30644.525999,4589.276840,-79367.493593
185.977003,-32865.143825,11547.212695,-77528.864398
185.979545,-33161.226202,10807.006753,-76456.330700
185.982086,-26351.331535,1036.288319,-79673.931792
185.984627,-26647.413912,10658.965565,-73085.510509
185.987169,-31384.731941,5033.400406,-77069.207099
185.989710,-9326.594869,10807.006753,-74004.825107
185.992252,44264.315332,10362.883188,-76456.330700
185.994793,32421.020260,4589.276840,-77988.521696
185.997335,35529.885216,10955.047942,-73698.386908
185.999876,13471.748144,9178.553681,-70787.224015
186.002418,31532.773129,5033.400406,-78907.836294
186.004959,-30348.443622,11251.130318,-75843.454302
186.007500,-35529.885216,9622.677246,-77222.426198
186.010042,-21169.889941,1332.370696,-77988.521696
186.012583,-30496.484810,11399.171507,-73085.510509
186.015125,-32124.937883,5477.523971,-77069.207099
186.017666,-15396.283594,11991.336260,-75383.797003
186.020208,48409.468607,9030.512492,-77222.426198
186.022749,35974.008781,5477.523971,-79214.274493
186.025291,29608.237680,10362.883188,-73698.386908
186.027832,16136.489536,9474.636058,-71246.881314
186.030373,37158.338288,4589.276840,-79673.931792
186.032915,-33753.390955,11843.295072,-76149.892501
186.035456,-32124.937883,8290.306550,-76762.768900
186.038006,-22354.219448,592.164754,-79673.931792
186.040555,-30940.608376,11251.130318,-73238.729609
186.043105,-20725.766376,5773.606348,-76456.330700
186.045655,-13471.748144,11991.336260,-75843.454302
186.048204,48705.550984,8290.306550,-77682.083497
186.050754,31088.649564,6809.894666,-77375.645298
186.053303,30348.443622,11547.212695,-73545.167808
186.055853,19541.436869,9326.594869,-72319.415011
186.058402,37306.379477,5329.482782,-78754.617194
186.060952,-33605.349767,12287.418637,-75690.235202
186.063502,-30200.402434,7846.182985,-76456.330700
186.066051,-21762.054695,-1036.288319,-78141.740796
186.068601,-28275.866984,10658.965565,-75077.358804
186.071150,-21317.931130,5773.606348,-77375.645298
186.073700,-14063.912898,11547.212695,-75383.797003
186.076249,45892.768404,8586.388927,-78294.959896
186.078799,32569.061448,7550.100608,-77835.302597
186.081349,28719.990550,10658.965565,-73851.606007
186.083898,19689.478057,8882.471304,-73085.510509
186.086448,35529.885216,4737.318029,-78601.398095
186.088997,-30792.567187,12287.418637,-75537.016103
186.091547,-30792.567187,7550.100608,-77222.426198
186.094096,-30644.525999,296.082377,-79061.055394
186.096646,-26203.290347,10362.883188,-74924.139704
186.099196,-27239.578666,5329.482782,-77069.207099
186.101745,-12287.418637,10658.965565,-74770.920605
186.104295,45892.768404,8882.471304,-78294.959896
186.106844,29312.155303,9178.553681,-77375.645298
186.109394,27979.784608,9178.553681,-73391.948708
186.111943,23242.466579,8882.471304,-75077.358804
186.114493,33309.267390,4145.153275,-77375.645298
186.117043,-29312.155303,9622.677246,-77069.207099
186.119592,-30200.402434,11843.295072,-77988.521696
186.122142,-32124.937883,1480.411884,-78141.740796
186.124691,-27683.702231,10955.047942,-74158.044206
186.127241,-25315.043216,5329.482782,-77988.521696
186.129790,-12287.418637,12287.418637,-73391.948708
186.132340,42783.903448,9178.553681,-78754.617194
186.134890,31384.731941,8734.430116,-75537.016103
186.137439,26351.331535,9030.512492,-74311.263306
186.139989,25315.043216,8586.388927,-74311.263306
186.142538,32865.143825,4737.318029,-78601.398095
186.145088,-33753.390955,11251.130318,-77069.207099
186.147637,-34641.638086,12879.583391,-75843.454302
186.150187,-28127.825796,888.247130,-79673.931792
186.152737,-27239.578666,11399.171507,-73238.729609
186.155286,-29016.072926,4737.318029,-77682.083497
186.157836,-10066.800811,9030.512492,-74464.482406
186.160392,40415.244433,10955.047942,-78448.178995
186.162947,30644.525999,8734.430116,-75537.016103
186.165503,26055.249158,8734.430116,-74924.139704
186.168059,10658.965565,10362.883188,-71246.881314
186.170615,35085.761651,5181.441594,-78448.178995
186.173171,-34641.638086,10066.800811,-77682.083497
186.175727,-34345.555709,13175.665768,-75383.797003
186.178283,-27683.702231,1776.494261,-79520.712692
186.180838,-26203.290347,11103.089130,-72779.072310
186.183394,-30644.525999,5625.565159,-77682.083497
186.185950,-9770.718434,9918.759623,-72472.634111
186.188506,40267.203245,9918.759623,-78907.836294
186.191062,30052.361245,8882.471304,-79673.931792
186.193618,38934.832549,9770.718434,-73391.948708
186.196174,15100.201217,9770.718434,-73391.948708
186.198729,6809.894666,7105.977043,-76915.987999
186.201285,-29608.237680,7105.977043,-79827.150892
186.203841,-21021.848753,13915.871710,-76303.111601
186.206397,-43524.109390,3552.988522,-73085.510509
186.208953,-32865.143825,9474.636058,-75996.673402
186.211509,-13471.748144,6069.688724,-74924.139704
186.214065,-8438.347739,10955.047942,-77069.207099
186.216620,41747.615129,8882.471304,-75077.358804
186.219176,22650.301825,-1184.329507,-78754.617194
186.221732,56551.733969,9178.553681,-76149.892501
186.224288,12435.459826,10066.800811,-72932.291410
186.226844,7846.182985,7550.100608,-77222.426198
186.229400,-31088.649564,6513.812290,-80286.808190
186.231956,-18357.107362,13027.624579,-74770.920605
186.234511,-44560.397708,3849.070898,-73085.510509
186.237067,-33753.390955,10066.800811,-75996.673402
186.239623,-13767.830521,6217.729913,-75383.797003
186.242179,-3849.070898,10066.800811,-73851.606007
186.244735,29164.114115,11399.171507,-79827.150892
186.247291,18061.024985,-444.123565,-78907.836294
186.249847,58772.351795,9474.636058,-76456.330700
186.252402,13323.706956,9770.718434,-73391.948708
186.254958,5181.441594,8586.388927,-76609.549800
186.257514,-28571.949361,6661.853478,-79827.150892
186.260070,-16728.654289,11843.295072,-76456.330700
186.262630,-45892.768404,5921.647536,-72319.415011
186.265191,-34197.514520,8734.430116,-76303.111601
186.267752,-12583.501014,7105.977043,-78907.836294
186.270314,7846.182985,11695.253884,-73391.948708
186.272875,27239.578666,12139.377449,-79673.931792
186.275436,18061.024985,-1628.453072,-79980.369991
186.277997,59808.640114,8882.471304,-75843.454302
186.280558,12731.542202,10214.842000,-74004.825107
186.283119,4737.318029,8142.265362,-76762.768900
186.285680,-28275.866984,6217.729913,-80746.465489
186.288241,-13915.871710,10214.842000,-76609.549800
186.290802,-46336.891969,5921.647536,-72319.415011
186.293363,-38194.626607,3108.864956,-75690.235202
186.295924,-6069.688724,8438.347739,-78907.836294
186.298485,13767.830521,11251.130318,-74311.263306
186.301046,22650.301825,13175.665768,-80133.589091
186.303608,18505.148550,-740.205942,-78448.178995
186.306169,61141.010809,9622.677246,-76915.987999
186.308730,12139.377449,10362.883188,-73391.948708
186.311291,-296.082377,7254.018232,-76915.987999
186.313852,-26647.413912,6069.688724,-80899.684589
186.316413,-8734.430116,8882.471304,-78448.178995
186.318974,-53590.910201,14804.118840,-72472.634111
186.321535,-32124.937883,3404.947333,-74158.044206
186.324096,-6809.894666,8290.306550,-79367.493593
186.326657,18061.024985,10807.006753,-74770.920605
186.329218,21762.054695,12879.583391,-79367.493593
186.331779,16876.695478,592.164754,-76303.111601
186.334340,61289.051998,7846.182985,-77682.083497
186.336902,14952.160028,10955.047942,-73698.386908
186.339463,-6217.729913,8438.347739,-75690.235202
186.342024,-22650.301825,5329.482782,-80899.684589
186.344560,-14508.036463,5477.523971,-72319.415011
186.347097,-55219.363273,14211.954086,-73238.729609
186.349633,-26647.413912,1924.535449,-74924.139704
186.352170,-9918.759623,10066.800811,-78907.836294
186.354707,19541.436869,10510.924376,-74770.920605
186.357243,23686.590144,11399.171507,-78907.836294
186.359780,13471.748144,888.247130,-75843.454302
186.362316,62621.422693,7846.182985,-77375.645298
186.364853,18505.148550,10510.924376,-75383.797003
186.367389,-14063.912898,12139.377449,-73391.948708
186.369926,-21762.054695,5181.441594,-79673.931792
186.372463,-13175.665768,1924.535449,-74464.482406
186.374999,-50630.086433,15544.324782,-73085.510509
186.377536,-30052.361245,3404.947333,-74004.825107
186.380072,-7550.100608,8882.471304,-77835.302597
186.382609,22058.137072,11695.253884,-75690.235202
186.385146,23538.548956,11695.253884,-78448.178995
186.387682,15988.448347,1924.535449,-76609.549800
186.390219,60400.804867,6809.894666,-76762.768900
186.392755,32569.061448,6957.935855,-77375.645298
186.395292,-32865.143825,12139.377449,-75077.358804
186.397828,-23242.466579,5329.482782,-78754.617194
186.400365,-17764.942608,592.164754,-78141.740796
186.402902,-46188.850781,13915.871710,-72779.072310
186.405438,-28127.825796,3552.988522,-74617.701505
186.407975,-13323.706956,9326.594869,-75383.797003
186.410511,30200.402434,11695.253884,-77528.864398
186.413048,21614.013506,9178.553681,-77222.426198
186.415585,17172.777854,3404.947333,-76762.768900
186.418121,26203.290347,9030.512492,-73698.386908
186.420658,36714.214723,3849.070898,-78754.617194
186.423194,-36270.091158,13471.748144,-75383.797003
186.425731,-25759.166782,6513.812290,-77375.645298
186.428267,-19689.478057,148.041188,-79673.931792
186.430804,-43820.191766,13027.624579,-72319.415011
186.433341,-29016.072926,2812.782580,-76456.330700
186.435877,-11695.253884,9770.718434,-72932.291410
186.438414,33457.308578,12287.418637,-78601.398095
186.440950,25167.002028,7105.977043,-75690.235202
186.443487,27831.743419,8882.471304,-74617.701505
186.446033,18949.272115,10066.800811,-73851.606007
186.448578,39675.038491,3256.906145,-77528.864398
186.451124,-37454.420665,13767.830521,-76915.987999
186.453670,-28719.990550,7550.100608,-77069.207099
186.456215,-23982.672521,592.164754,-81818.999186
186.458761,-40563.285622,11991.336260,-72012.976812
186.461306,-25315.043216,4589.276840,-78601.398095
186.463852,-10807.006753,8586.388927,-72472.634111
186.466398,34345.555709,9918.759623,-75537.016103
186.468943,39675.038491,8142.265362,-79367.493593
186.471489,33901.432144,7846.182985,-73545.167808
186.474035,11695.253884,10510.924376,-73238.729609
186.476580,40859.367998,4145.153275,-77069.207099
186.479126,-37602.461854,12287.418637,-78754.617194
186.481672,-32124.937883,10362.883188,-75230.577904
186.484217,-28868.031738,2072.576638,-81972.218286
186.486763,-34197.514520,11695.253884,-71400.100414
186.489309,-22502.260637,4589.276840,-79520.712692
186.491854,-1480.411884,10658.965565,-78294.959896
186.494400,37750.503042,9918.759623,-73391.948708
186.496946,37750.503042,5033.400406,-80593.246390
186.499491,39378.956114,7254.018232,-72319.415011
186.502037,7105.977043,10510.924376,-72472.634111
186.504583,38490.708984,4589.276840,-76456.330700
186.507128,-37010.297100,10362.883188,-79367.493593
186.509674,-33901.432144,14804.118840,-75996.673402
186.512219,-29756.278868,296.082377,-80286.808190
186.514765,-32569.061448,11991.336260,-72319.415011
186.517311,-16728.654289,6661.853478,-73085.510509
186.519856,1480.411884,9770.718434,-77835.302597
186.522402,37010.297100,9770.718434,-74770.920605
186.524948,29460.196492,1332.370696,-79673.931792
186.527493,47817.303853,7402.059420,-73391.948708
186.530039,9326.594869,9918.759623,-70940.443115
186.532585,26647.413912,5773.606348,-77682.083497
186.535130,-35825.967593,7105.977043,-79214.274493
186.537676,-26795.455100,16876.695478,-74924.139704
186.540222,-35381.844028,-1036.288319,-76609.549800
186.542767,-36714.214723,6365.771101,-76609.549800
186.545313,-9918.759623,7698.141797,-76762.768900
186.547866,7550.100608,8882.471304,-76303.111601
186.550420,29016.072926,11251.130318,-77682.083497
186.552974,22798.343014,-740.205942,-79673.931792
186.555527,56847.816346,9770.718434,-76149.892501
186.558081,10362.883188,9178.553681,-71400.100414
186.560634,12583.501014,7846.182985,-78601.398095
186.563188,-30792.567187,6365.771101,-78754.617194
186.565741,-19245.354492,14063.912898,-76149.892501
186.568295,-55811.528027,13471.748144,-74464.482406
186.570849,-31532.773129,3108.864956,-75383.797003
186.573402,-11843.295072,9622.677246,-79673.931792
186.575956,18505.148550,9326.594869,-74464.482406
186.578509,20281.642811,12583.501014,-80286.808190
186.581063,16876.695478,-296.082377,-76456.330700
186.583616,64990.081708,9178.553681,-78754.617194
186.586170,12879.583391,8586.388927,-72166.195912
186.588724,-7846.182985,10362.883188,-76762.768900
186.591277,-16728.654289,5033.400406,-82125.437386
186.593831,-13323.706956,2368.659014,-72779.072310
186.596384,-54923.280896,16728.654289,-73391.948708
186.598938,-28571.949361,2664.741391,-74158.044206
186.601491,-10214.842000,9030.512492,-79367.493593
186.604045,22798.343014,10510.924376,-74924.139704
186.606599,23094.425390,11103.089130,-79673.931792
186.609152,16728.654289,2220.617826,-75077.358804
186.611706,35974.008781,6217.729913,-74770.920605
186.614259,34345.555709,6513.812290,-79061.055394
186.616813,-35529.885216,13619.789333,-72472.634111
186.619366,-31236.690752,12435.459826,-76149.892501
186.621920,-33013.185013,444.123565,-81512.560987
186.624474,-35974.008781,11695.253884,-71246.881314
186.627027,-19985.560434,6069.688724,-80440.027290
186.629581,-9326.594869,9474.636058,-73545.167808
186.632134,38934.832549,11991.336260,-78907.836294
186.634688,36418.132346,9622.677246,-75383.797003
186.637241,29904.320057,8882.471304,-76149.892501
186.639795,16876.695478,9474.636058,-72472.634111
